Primary Key_x,Order No,Segment Number_x,Coverage,Qty,Part Manufacturer,Part Number,Part Description,Revenue,Cost,Invoice Date,Actual Hours,Segment Total $,Primary Key_y,Segment Number_y,Order Date,Manufacturer,Model,Product Category,Model Year,Serial Number,Meter 1 Reading,Complaint,Cause,Correction,Failure Condition - Failure Component,Fix Condition - Fix Component
SO0059328-8,SO0059328,8,CAUSAL PART - 80984071,1,PASE,51449283                     CASE,SOFTWARE BASE HIGH,5625.0,5625.0,45310,1.22,5897.2$,SO0059328-12,12,2023-11-29,PASEIH,9861,SPRAYS,2024,JFGYS445CPT058164,0.0,slingshot harness install and business band radio cable,,"Installierte Dachkabel und Antennen für das Slingshot-Field-Hub-Zellensignal. Habe die Gummiabdeckung am hinteren rechten A-Pfosten abgenommen, das Koaxialkabel des BB-Radios gefunden und ein Stromkabel für das CB-Radio bereitgestellt",Damaged - Ladder,Lower Ladder - Replaced
SO0059328-8,SO0059328,8,CAUSAL PART - 80984071,1,PASE,51449283                     CASE,SOFTWARE BASE HIGH,5625.0,5625.0,45310,1.22,5897.2$,SO0059328-8,8,2023-11-29,PASEIH,9861,SPRAYS,2024,JFGYS445CPT058164,0.0,slingshot harness install and business band radio cable,,"Installierte Dachkabel und Antennen für das Slingshot-Field-Hub-Zellensignal. Habe die Gummiabdeckung am hinteren rechten A-Pfosten abgenommen, das Koaxialkabel des BB-Radios gefunden und ein Stromkabel für das CB-Radio bereitgestellt",Not Mentioned - Not Mentioned,"Camera Cab System - Installed, Bin - Reconnected, Rear View Camera - Reconnected"
SO0059351-1,SO0059351,1,CAUSAL PART - 80984071,1,PASE,73344336                     CASE,SPIRAX CX50 WHEEL OIL 5 GAL,130.13,92.09,45328,4.25,1025.9099$,SO0059351-1,1,2024-01-18,PASEIH,9861,SPRAYS,0,YPT056185,0.0,PIP CS0223,PIP CS0223,"MEILEN AUS: 19820 IN: 19992 MEILEN INSGESAMT: 172 STANDORT: 1701 US HWY 14W HURON NACH 43,769028, -98,971754 LKW beladen und zum Standort gefahren. BEFOLGTES VERFAHREN FÜR PIP CS0223: SCHRITT 1 GEFUNDENE SCHLÄUCHE WURDEN GEWECHSELT, ABER ALLE ELEKTRISCH AUSGEPRÜFT. VERFAHREN FÜR PIP BEFOLGT",Not Installed - Tarp,"Box - Installed, Roll Tarp - Installed"
SO0059353-1,SO0059353,1,CAUSAL PART - 80984071,1,PASE,91810724                     CASE,ROD  THREADED,162.41,114.62,45365,1.3998,416.51$,SO0059353-1,1,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,LEFT BOOM CRADLE ADJUSTER BOLT STRIPPED.,DAMAGE FROM FACTORY.PART NUMBER: 91810724,"Als das Spritzgerät auftauchte, stellte ich fest, dass die Einstellschraube für die linke Auslegerhalterung abmontiert war.  Einen neuen Einsteller bestellt.  Die Spannstifte vom Einsteller entfernt.  ENTFERNT DIE INNERE MONTAGEHALTERUNG, UM DEN EINSTELLER ZU ENTFERNEN.  ENTFERNT UND ERSETZTDEN EINSTELLER.  ICH","Not Mentioned - Crank Case, Not Mentioned - Rack","Crank Case Filter - Replaced, Rear Rack Slider - Replaced"
SO0059374-1,SO0059374,1,CAUSAL PART - 80984071,3,PASE,400502A1                     CASE,CLAMP,29.85,20.55,45369,42.049,5055.8998$,SO0059374-1,1,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,INSTALL BOOM RECIRCULATING KIT.,,"INSTALLIEREN SIE DEN AUSLEGER-UMWÄRTSSATZ.  Packte den Bausatz aus, ging die Kartons durch und organisierte das Zubehör in Eimern.  Ich habe mit der Arbeit anhand der Installationsanweisungen begonnen und festgestellt, dass ein Teil in der Verpackung nicht mit den Installationsanweisungen übereinstimmt. GEARBEITET MIT TYSON, SPRAYER SPEC","Not Mentioned - Block, Inoperative - Blinker, Not Mentioned - Door, Not Mentioned - Steering, Not Mentioned - Filter","Door Seal - Replaced, Steering Cylinder - Replaced, Flasher Module - Replaced, Rack Slider - Replaced"
SO0059386-1,SO0059386,1,CAUSAL PART - 80984071,1,PASE,405779A1                     CASE,TEE,17.4,11.18,45369,42.049,5055.8998$,SO0059386-1,1,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,INSTALL BOOM RECIRCULATING KIT.,,"INSTALLIEREN SIE DEN AUSLEGER-UMWÄRTSSATZ.  Packte den Bausatz aus, ging die Kartons durch und organisierte das Zubehör in Eimern.  Ich habe mit der Arbeit anhand der Installationsanweisungen begonnen und festgestellt, dass ein Teil in der Verpackung nicht mit den Installationsanweisungen übereinstimmt. GEARBEITET MIT TYSON, SPRAYER SPEC",Leak - Motor,O Ring - Replaced
SO0059395-1,SO0059395,1,CAUSAL PART - 80984071,1,PASE,408349A1                     CASE,REDUCER,13.45,9.2599,45369,42.049,5055.8998$,SO0059395-1,1,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,INSTALL BOOM RECIRCULATING KIT.,,"INSTALLIEREN SIE DEN AUSLEGER-UMWÄRTSSATZ.  Packte den Bausatz aus, ging die Kartons durch und organisierte das Zubehör in Eimern.  Ich habe mit der Arbeit anhand der Installationsanweisungen begonnen und festgestellt, dass ein Teil in der Verpackung nicht mit den Installationsanweisungen übereinstimmt. GEARBEITET MIT TYSON, SPRAYER SPEC",Leak - Steering,O Ring - Installed
SO0059427-1,SO0059427,1,CAUSAL PART - 80984071,6,PASE,603022                       CASE,CLAMP,56.7,26.0399,45369,42.049,5055.8998$,SO0059427-1,1,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,INSTALL BOOM RECIRCULATING KIT.,,"INSTALLIEREN SIE DEN AUSLEGER-UMWÄRTSSATZ.  Packte den Bausatz aus, ging die Kartons durch und organisierte das Zubehör in Eimern.  Ich habe mit der Arbeit anhand der Installationsanweisungen begonnen und festgestellt, dass ein Teil in der Verpackung nicht mit den Installationsanweisungen übereinstimmt. GEARBEITET MIT TYSON, SPRAYER SPEC","Not Turning - Motor, Not Turning - Motor, Rate Issue - Spreader, Calibration Issue - Spreader","Supply Valve - Replaced, Coap Valve - Replaced, Coap Valve Cartridge - Replaced"
SO0059437-1,SO0059437,1,CAUSAL PART - 80984071,1,PASE,BN304321                     CASE,ELBOW,10.7,6.87,45369,42.049,5055.8998$,SO0059437-1,1,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,INSTALL BOOM RECIRCULATING KIT.,,"INSTALLIEREN SIE DEN AUSLEGER-UMWÄRTSSATZ.  Packte den Bausatz aus, ging die Kartons durch und organisierte das Zubehör in Eimern.  Ich habe mit der Arbeit anhand der Installationsanweisungen begonnen und festgestellt, dass ein Teil in der Verpackung nicht mit den Installationsanweisungen übereinstimmt. GEARBEITET MIT TYSON, SPRAYER SPEC",Not Controlling - Fan,Valve - Replaced
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-10,10,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt","Pressure Issue - Pump, Not Turning On - Pump",No Component Mentioned - No Component Mentioned
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-11,11,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Not Installed - Slingshot,Slingshot - Installed
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-12,12,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Not Installed - Camera,"Bracket - Created, Bracket - Painted, Harness - Retightened, Monitor - Mounted"
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-13,13,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Not Mentioned - Not Mentioned,Boom - Welded
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-14,14,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Not Mentioned - Hood,"Hood - Drilled, Support Bracket - Installed"
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-15,15,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt","Bent - Handle, Bent - Bracket","Bracket - Realigned, Handle - Installed, Handle - Reinstalled"
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-17,17,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Bent - Ladder,Rear Ladder - Replaced
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-18,18,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt","Not Increasing - Bin, Incorrect Reading - Bin",No Component Mentioned - No Component Mentioned
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-19,19,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Not Mentioned - No Component Mentioned,"Bin Level Sensor - Installed, No Component Mentioned - Retightened, Pig Tail Harness - Reconnected"
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-7,7,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,INSTALL BOOM RECIRCULATING KIT.,,"INSTALLIEREN SIE DEN AUSLEGER-UMWÄRTSSATZ.  Packte den Bausatz aus, ging die Kartons durch und organisierte das Zubehör in Eimern.  Ich habe mit der Arbeit anhand der Installationsanweisungen begonnen und festgestellt, dass ein Teil in der Verpackung nicht mit den Installationsanweisungen übereinstimmt. GEARBEITET MIT TYSON, SPRAYER SPEC",Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-8,8,2024-01-23,PASEIH,9861,SPRAYS,2024,JFGYS435LRT058486,8.1999,LEFT BOOM LOWERED TO GROUND AND WILL NOT RAISE AGAIN.,BOOM ISOLATION VALVE STUCK OPEN.PART NUMBER: 90357286,"Der linke Ausleger ist abgesenkt und lässt sich nicht anheben.  Ich habe festgestellt, dass der Zylinder sich anzuheben versuchte, aber nicht genügend Druck aufgebaut hatte, um den Ausleger vom Boden abzuheben.  Fand heraus, dass das Absperrventil des Auslegers offen klemmte und der Ausleger herunterfiel.  MANUELL BETÄTIGT IST DER AUSLEGER",Not Installed - Tarp,"Tarp Switch - Mounted, Front Tarp Cap - Mounted, Power Cable - Reconnected, Harness - Retightened"
SO0059441-10,SO0059441,10,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,504126985                    CASE,PIPE  INJECTION,76.4401,53.73,45372,40.2297,19363.9199$,SO0059441-9,9,2024-02-15,PASEIH,9861,SPRAYS,0,JFGYS445CPT056874,3.0,FUEL LEAK,cracked fuel water separator housing,"Fuhr zum Kunden, untersuchte es auf Undichtigkeiten und stellte fest, dass Kraftstoff aus dem Einlassanschluss des Wasser-Kraftstoffabscheiders austrat, reinigte den Bereich und beobachtete das Leck, fand ein Leck, das vom Gehäuse kam, wo die Schrauben des Adapteranschlusses hineinkamen, fuhr zurück zur Werkstatt und bestellte ein Teil, erhielt ein Teil und einen Arzt","Not Installed - First Aid Kit, Not Installed - Extinguisher",No Component Mentioned - No Component Mentioned
SO0059441-11,SO0059441,11,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,5801612320                   CASE,FILTER  FUEL,521.43,357.8299,45372,40.2297,19363.9199$,SO0059441-10,10,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt","Pressure Issue - Pump, Not Turning On - Pump",No Component Mentioned - No Component Mentioned
SO0059441-11,SO0059441,11,40507AG10   9 wu x 5               TOTAL SRT= 000 WU40507AF93    5 wu x 5 40547AI80     0 wu40543AA10  40 wu40543AA29    0 wu x 540543AA22    5 wu x 540543AA23    5 wu x 540543AB35   50 wu40543AE05   73 wu - uplift for additional TS time to idenitify caus,1,PASE,5801612320                   CASE,FILTER  FUEL,521.43,357.8299,45372,40.2297,19363.9199$,SO0059441-11,11,2024-02-15,PASEIH,9991,SPRAYS,2022,JFGYCC89ENT054969,1275.0,CUSTOMER CALLED AND STATED THAT MACHINE WAS LOOSING FUEL PRESSURE,"Faulty injection pump that contaminated the entire fuel system with metallic debris, thus requiring all hi-psi components to be replaced, fuel tank drained and entire fuel system to flushed, per THD  ** EST WOULD NOT CONNECT TO RETRIEVE & DOWNLOAD ECU DAT","24.09.704: An der Maschine angekommen und Code 3141 löste einen Alarm aus und schaltete die Maschine ab. Nachdem die alten Filter entfernt und zwei neue Filter installiert wurden, ließ der Kunde die Maschine fast eine Stunde lang ohne Probleme laufen, dann wurde Code 3141 erneut aktiviert und die Leistung herabgesetzt",Not Installed - Slingshot,Slingshot - Installed
